state,lga,ward,zone,health_facility_full_name,geo_coordinate,latitude,longitude,altitude,is_operational,alternate_facility_name_details,facility_type
BENUE,BURUKU,MBAAZAGEE,NORTH CENTRAL,Ajohol Primary Health Centre,SRID=4326;POINT (9.1513636 7.1212346),7.121234599999999,9.1513636,166.456,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAKURA,NORTH CENTRAL,Ugbema Primary Health Centre,SRID=4326;POINT (9.2644067 7.1120033),7.1120033,9.2644067,127.7,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Jingir Primary Health Centre,SRID=4326;POINT (9.3044817 7.43655),7.43655,9.3044817,150.8,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAITYOUGH,NORTH CENTRAL,Apaa Primary Health Centre,SRID=4326;POINT (9.1602808 7.2108463),7.2108463,9.1602808,181.532,False,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Adingi Primary Health Centre,SRID=4326;POINT (9.1022617 7.471125),7.471125,9.1022617,225.8,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Ako Primary Health Centre,SRID=4326;POINT (9.2430237 7.3698965),7.369896499999999,9.2430237,142.7,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Akuraga Primary Health Centre,SRID=4326;POINT (9.2801294 7.4114506),7.411450599999999,9.280129400000002,129.1,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAZAGEE,NORTH CENTRAL,Anongul Primary Health Centre,SRID=4326;POINT (9.1578758 7.1669711),7.1669711,9.1578758,181.0,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAKURA,NORTH CENTRAL,Apesough Mphc Primary Health Centre,SRID=4326;POINT (9.2416367 7.1142033),7.1142033,9.241636699999999,194.8,False,,
BENUE,BURUKU,MBAITYOUGH,NORTH CENTRAL,Ashibi Primary Health Centre,SRID=4326;POINT (9.1036417 7.208575),7.208575,9.103641699999999,219.9,True,,MPHC (Model PHC)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Awuapila Primary Health Centre,SRID=4326;POINT (9.38492 7.4625733),7.462573299999999,9.38492,199.9,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYA,NORTH CENTRAL,Bar Primary Health Centre,SRID=4326;POINT (8.9709375 7.6622826),7.6622826,8.9709375,110.7,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYA,NORTH CENTRAL,Biliji Nkst Health Centre,SRID=4326;POINT (8.9823069 7.5148989),7.5148989,8.982306900000001,241.7,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Buruku Primary Health Centre,SRID=4326;POINT (9.1958095 7.4580935),7.4580934999999995,9.1958095,146.00001530000003,True,,PHC (Primary Health Centre)
BENUE,BURUKU,BINEV,NORTH CENTRAL,Dogo Lg Health Clinic,SRID=4326;POINT (9.2000058 7.3688291),7.3688291,9.2000058,134.6,True,,Health Clinic
BENUE,BURUKU,MBAITYOUGH,NORTH CENTRAL,Dzua Mbatser Primary Health Centre,SRID=4326;POINT (9.1007182 7.1728878),7.1728878,9.1007182,174.0,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Fada Primary Health Centre,SRID=4326;POINT (9.0701566 7.5018125),7.5018125,9.070156599999999,164.4,True,,PHC (Primary Health Centre)
BENUE,BURUKU,SHOROV,NORTH CENTRAL,Garagboghol Nkst Comprehensive Primary Health Centre,SRID=4326;POINT (9.1885649 7.2628983),7.262898299999999,9.188564900000001,234.1,True,,CHC (Comprehensive Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Gbaja Primary Health Centre,SRID=4326;POINT (9.1800017 7.499839),7.499839,9.1800017,145.0,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Gbaka Lg Health Post,SRID=4326;POINT (9.3189337 7.4021438),7.402143799999999,9.3189337,167.4,True,,Health Post
BENUE,BURUKU,BINEV,NORTH CENTRAL,Ikyov Lg Health Clinic,SRID=4326;POINT (9.2191606 7.4201826),7.4201826,9.2191606,127.2,True,,Health Clinic
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Kondoor Lg Health Post,SRID=4326;POINT (9.1894143 7.4216664),7.4216664,9.189414300000001,158.7,True,,Health Post
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Kur Primary Health Centre,SRID=4326;POINT (9.0874067 7.5497583),7.5497583,9.087406699999999,133.1000061,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAKYAAN,NORTH CENTRAL,Mbanzegh Primary Health Centre,SRID=4326;POINT (9.2061843 7.331934),7.3319339999999995,9.2061843,366.6,True,,PHC (Primary Health Centre)
BENUE,BURUKU,BINEV,NORTH CENTRAL,Mbashian Lg Health Clinic,SRID=4326;POINT (9.2589123 7.4345454),7.4345454,9.2589123,183.5,True,,Health Clinic
BENUE,BURUKU,MBAYAKA,NORTH CENTRAL,Mbakuragba Community Health Centre,SRID=4326;POINT (9.2430566 7.2773428),7.2773428,9.2430566,232.5,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYA,NORTH CENTRAL,Ortese Mbaatsua Primary Health Centre,SRID=4326;POINT (8.9563567 7.5574867),7.5574867,8.956356699999999,174.2,True,,PHC (Primary Health Centre)
BENUE,BURUKU,ETULO,NORTH CENTRAL,Otsafu Primary Health Centre,SRID=4326;POINT (9.2537326 7.2119751),7.211975099999999,9.2537326,147.5,True,,PHC (Primary Health Centre)
BENUE,BURUKU,BINEV,NORTH CENTRAL,Sev-Av Nkst Health Centre,SRID=4326;POINT (9.2345345 7.4884067),7.4884067,9.2345345,192.8,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAYAKA,NORTH CENTRAL,St. Paul Health Centre,SRID=4326;POINT (9.2291406 7.2496082),7.249608199999999,9.229140600000001,252.5,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAAPEN,NORTH CENTRAL,Uatsor Nkst Health Centre,SRID=4326;POINT (9.1113073 7.5135639),7.513563900000001,9.1113073,189.1,True,,Health Clinic
BENUE,BURUKU,MBAYA,NORTH CENTRAL,Usen Primary Health Centre,SRID=4326;POINT (8.9886373 7.5893067),7.5893067,8.9886373,116.0,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAKYAAN,NORTH CENTRAL,Utsombi Model Primary Health Centre,SRID=4326;POINT (9.2093422 7.2965597),7.296559700000001,9.209342199999998,183.5,True,,PHC (Primary Health Centre)
BENUE,BURUKU,MBAATIRKYAA,NORTH CENTRAL,Vongo Primary Health Centre,SRID=4326;POINT (9.3133495 7.3596078),7.359607799999999,9.3133495,160.6,True,,PHC (Primary Health Centre)
BENUE,BURUKU,ETULO,NORTH CENTRAL,Adi Primary Health Centre,SRID=4326;POINT (9.233373 7.1821442999999965),7.1821443,9.233373,141.7,False,Adi PHC,PHC (Primary Health Centre)
BENUE,GBOKO,GBOKO SOUTH,NORTH CENTRAL,Gboko South Primary Health Centre,SRID=4326;POINT (9.0058166 7.314267),7.314267,9.0058166,247.1577318,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBADAM,NORTH CENTRAL,Mbadam Primary Health Centre,SRID=4326;POINT (8.8316757 7.4326356),7.4326356,8.8316757,194.9,False,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Akpagher Primary Health Centre,SRID=4326;POINT (8.7860896 7.3011733),7.301173299999999,8.786089599999999,187.8490686,False,,BHC (Basic Health Centre)
BENUE,GBOKO,GBOKO NORTH WEST,NORTH CENTRAL,Gboko Primary Health Centre,SRID=4326;POINT (8.9966807 7.3278929),7.3278929,8.996680699999999,238.51524269999996,False,,BHC (Basic Health Centre)
BENUE,GBOKO,GBOKO CENTRAL/MKT,NORTH CENTRAL,Township Primary Health Centre,SRID=4326;POINT (8.9977508 7.3190378),7.319037799999999,8.9977508,232.72996580000003,False,,BHC (Basic Health Centre)
BENUE,GBOKO,UKPEKPE,NORTH CENTRAL,Ishundugh Primary Health Centre,SRID=4326;POINT (9.0049052 7.4646646),7.464664599999999,9.0049052,160.934,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBATYU,NORTH CENTRAL,Tsekucha Primary Health Centre,SRID=4326;POINT (8.9616647 7.4317183),7.431718300000001,8.9616647,123.6,False,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAIWAR,NORTH CENTRAL,Kusuv Primary Health Centre,SRID=4326;POINT (9.0659704 7.4334855),7.4334855,9.0659704,207.1265537,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBAKPER,NORTH CENTRAL,Ameladu Primary Health Centre,SRID=4326;POINT (9.092152 7.3395444),7.3395444,9.092152,152.7037893,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBAAVARAKAA,NORTH CENTRAL,Gbemacha Primary Health Centre,SRID=4326;POINT (8.7886456 7.4250409),7.4250409,8.788645599999999,183.5412923,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Woihev Primary Health Centre,SRID=4326;POINT (8.8005156 7.5258838),7.5258838,8.8005156,134.1,False,,PHC (Primary Health Centre)
BENUE,GBOKO,MBATAN,NORTH CENTRAL,Abetse Primary Health Centre,SRID=4326;POINT (8.8660073 7.3686583),7.3686583,8.8660073,82.47433734,False,,BHC (Basic Health Centre)
BENUE,GBOKO,MBATSER,NORTH CENTRAL,Mbaswa Primary Health Centre,SRID=4326;POINT (8.89528 7.4221073),7.4221073,8.89528,187.9,False,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Tyoado Primary Health Centre,SRID=4326;POINT (8.6558219 7.4610617),7.4610617,8.6558219,208.0,False,,PHC (Primary Health Centre)
BENUE,GBOKO,IGYOROV,NORTH CENTRAL,Ambighir Primary Health Centre,SRID=4326;POINT (9.1353305 7.3111111),7.311111099999999,9.135330499999998,112.23570320000002,False,,BHC (Basic Health Centre)
BENUE,GBOKO,GBOKO EAST,NORTH CENTRAL,Gboko East Primary Health Centre,SRID=4326;POINT (9.0131692 7.3316883),7.331688300000001,9.0131692,229.6167224,False,,BHC (Basic Health Centre)
BENUE,GBOKO,UTABAL,NORTH CENTRAL,Tseakeme Primary Health Centre,SRID=4326;POINT (9.0587553 7.4047045),7.4047045,9.058755300000001,210.87140519999997,False,,BHC (Basic Health Centre)
BENUE,GBOKO,UKPEKPE,NORTH CENTRAL,Mbagar Comprehensive Health Centre,SRID=4326;POINT (9.0069085 7.3861821),7.386182099999999,9.0069085,226.9,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Mbatswar Comprehensive Health Centre,SRID=4326;POINT (8.7530633 7.3845617),7.3845617,8.7530633,140.1,True,,Health Clinic
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Ukazo Comprehensive Health Centre,SRID=4326;POINT (8.7372467 7.56815),7.56815,8.737246699999998,137.6,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Ukough Comprehensive Health Centre,SRID=4326;POINT (8.7390275 7.2223612),7.222361200000001,8.739027499999999,106.4,False,,
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Gwar Nkst Health Centre,SRID=4326;POINT (8.6899273 7.2475229),7.247522900000001,8.6899273,126.4058838,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Mbanev Community Health Clinic,SRID=4326;POINT (8.6449566 7.4184836),7.418483599999999,8.644956599999999,179.3,True,,Health Clinic
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Mbazungwe Primary Health Centre,SRID=4326;POINT (8.7161154 7.3236358),7.323635799999999,8.716115400000001,146.4,False,,
BENUE,GBOKO,IGYOROV,NORTH CENTRAL,Tse Mkovur Primary Health Centre (MDGs) Facility,SRID=4326;POINT (9.1699683 7.3204467),7.320446700000001,9.1699683,188.1,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAAVARAKAA,NORTH CENTRAL,Mbaagbanya Primary Health Centre,SRID=4326;POINT (8.7960004 7.4141646),7.414164599999999,8.7960004,173.5,True,,Health Clinic
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Model Primary Health Centre,SRID=4326;POINT (8.8073395 7.2954634),7.295463400000001,8.807339500000001,169.5,True,,MPHC (Model PHC)
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Nkst Anwan Primary Health Centre,SRID=4326;POINT (8.7639213 7.6053229),7.605322900000001,8.7639213,114.3,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Nkst Kuhe Clinic,SRID=4326;POINT (8.7849923 7.3024621),7.3024621,8.7849923,120.7,True,,Health Clinic
BENUE,GBOKO,MBATSER,NORTH CENTRAL,Nkst Orya Primary Health Centre,SRID=4326;POINT (8.9133418 7.389834),7.389834,8.913341800000001,206.3,True,,Health Clinic
BENUE,GBOKO,GBOKO EAST,NORTH CENTRAL,Nkst Gboko East Primary Health Centre,SRID=4326;POINT (9.0111661 7.3292499),7.329249900000001,9.011166099999999,252.6,True,Gbar-mkar,PHC (Primary Health Centre)
BENUE,GBOKO,MBAIWAR,NORTH CENTRAL,Nkst Genyi Primary Health Centre,SRID=4326;POINT (9.0398086 7.3606706),7.360670599999999,9.039808599999999,248.8,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADAM,NORTH CENTRAL,Nysc Mbadam Primary Health Centre,SRID=4326;POINT (8.844721 7.4482817),7.4482817,8.844721,193.0,True,,Health Clinic
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Adumbe Primary Health Centre,SRID=4326;POINT (8.7901716 7.4674294),7.467429400000001,8.7901716,159.9,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAIWAR,NORTH CENTRAL,Affoh Primary Health Centre,SRID=4326;POINT (9.0789417 7.46269),7.462689999999999,9.078941699999998,205.5,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Anhur Primary Health Centre,SRID=4326;POINT (8.7096967 7.4157567),7.415756699999999,8.709696699999999,154.6,True,,PHC (Primary Health Centre)
BENUE,GBOKO,IGYOROV,NORTH CENTRAL,Chembe Primary Health Centre,SRID=4326;POINT (9.1449717 7.40521),7.40521,9.1449717,197.2,True,,PHC (Primary Health Centre)
BENUE,GBOKO,UKPEKPE,NORTH CENTRAL,Cottage Primary Health Centre,SRID=4326;POINT (9.0222609 7.4022428),7.4022428,9.0222609,232.4,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Ikyumbur Primary Health Centre,SRID=4326;POINT (8.6538933 7.2905317),7.2905317,8.6538933,2494.9,True,,PHC (Primary Health Centre)
BENUE,GBOKO,IGYOROV,NORTH CENTRAL,Kumbur-Anyia Primary Health Centre,SRID=4326;POINT (9.1335538 7.3837634),7.3837634,9.1335538,178.5,True,,PHC (Primary Health Centre)
BENUE,GBOKO,UKPEKPE,NORTH CENTRAL,Mbakatu Primary Health Centre,SRID=4326;POINT (8.9898233 7.386995),7.386995,8.989823300000001,231.6,True,,PHC (Primary Health Centre)
BENUE,GBOKO,IGYOROV,NORTH CENTRAL,Mbashabu Primary Health Centre,SRID=4326;POINT (9.1543017 7.3489867),7.3489867,9.1543017,156.3,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Mgbanngun Primary Health Centre,SRID=4326;POINT (8.7928544 7.5419362),7.541936200000001,8.792854400000001,152.8,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Mbaandar Primary Health Centre,SRID=4326;POINT (8.7842098 7.3758286),7.375828599999999,8.784209800000001,113.4,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBATAN,NORTH CENTRAL,Mbahyande Primary Health Centre,SRID=4326;POINT (8.9025981 7.2843581),7.2843580999999995,8.9025981,199.4000092,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Nkst Ikpah Primary Health Centre,SRID=4326;POINT (8.7665815 7.5139667),7.5139667,8.766581500000001,148.4,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKPEGH,NORTH CENTRAL,Mbaakanku Primary Health Centre,SRID=4326;POINT (9.0703638 7.2644367),7.2644367,9.0703638,201.3,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKPEGH,NORTH CENTRAL,Mbakoom Primary Health Centre,SRID=4326;POINT (9.0368519 7.333439),7.333439,9.0368519,167.6,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKPEGH,NORTH CENTRAL,Mbakyundu Primary Health Centre,SRID=4326;POINT (9.1120051 7.3752979),7.3752979000000005,9.1120051,196.0,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBAKWEN,NORTH CENTRAL,Mbanyam Primary Health Centre,SRID=4326;POINT (8.8158647 7.4773618),7.477361800000001,8.8158647,173.6,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,Mbanoroki Primary Health Centre,SRID=4326;POINT (8.6935893 7.2588377),7.258837700000001,8.693589300000001,142.00152590000002,True,,PHC (Primary Health Centre)
BENUE,GBOKO,MBADIM,NORTH CENTRAL,St Veronica Agidi Comprehensive Health Centre,SRID=4326;POINT (8.7679185 7.3067075),7.3067075,8.7679185,174.07910159999997,True,,CHC (Comprehensive Health Centre)
BENUE,GBOKO,MBAANKU,NORTH CENTRAL,Wih Abagen Primary Health Centre,SRID=4326;POINT (8.6319717 7.346435),7.3464350000000005,8.6319717,188.1,True,,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Agasha Comprehensive Health Centre,SRID=4326;POINT (8.8671067 7.7072033),7.7072033,8.867106699999999,110.0,False,PHC Agasha,PHC (Primary Health Centre)
BENUE,GUMA,MBAWA,NORTH CENTRAL,Daudu Fsp,SRID=4326;POINT (8.5929071 7.9120032),7.912003200000001,8.5929071,-429.9,False,PHC DAUDU,PHC (Primary Health Centre)
BENUE,GUMA,NYIEV,NORTH CENTRAL,Udei Comprehensive Health Centre,SRID=4326;POINT (8.5205202 8.0975168),8.097516800000001,8.520520199999998,166.5737939,False,,PHC (Primary Health Centre)
BENUE,GUMA,ABINSI,NORTH CENTRAL,Abinsi Primary Health Centre,SRID=4326;POINT (8.7508671 7.7536568),7.7536568,8.7508671,114.4,False,,PHC (Primary Health Centre)
BENUE,GUMA,MBABAI,NORTH CENTRAL,Ukpiam Comprehensive Health Centre,SRID=4326;POINT (8.6333647 7.9642506),7.9642506,8.6333647,155.5,False,PHC UKPIAM,PHC (Primary Health Centre)
BENUE,GUMA,UVIR,NORTH CENTRAL,Imande Primary Health Centre,SRID=4326;POINT (8.7800268 7.8339243),7.8339243000000005,8.780026800000002,98.52646462,False,,PHC (Primary Health Centre)
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Unzughul Primary Health Centre,SRID=4326;POINT (9.0485538 7.6770264),7.677026400000001,9.0485538,174.3,False,,PHC (Primary Health Centre)
BENUE,GUMA,NZOROV,NORTH CENTRAL,Gbajimba Comprehensive Health Centre,SRID=4326;POINT (8.8615931 7.8252046),7.8252046,8.8615931,128.5384828,False,,PHC (Primary Health Centre)
BENUE,GUMA,MBAYER/YANDEV,NORTH CENTRAL,Yogbo Comprehensive Health Centre,SRID=4326;POINT (8.5185524 7.9987039),7.998703900000001,8.5185524,75.4,False,PHC YOGBO,PHC (Primary Health Centre)
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Agenke Basic Health Centre,SRID=4326;POINT (8.9981326 7.7393672),7.7393672,8.9981326,158.3389893,True,PHC Agenke,PHC (Primary Health Centre)
BENUE,GUMA,MBADWEM,NORTH CENTRAL,Asangabar Health Centre,SRID=4326;POINT (8.72637 8.0578717),8.0578717,8.72637,143.1,False,,
BENUE,GUMA,MBABAI,NORTH CENTRAL,Atongu Primary Health Centre,SRID=4326;POINT (8.6398035 8.096169),8.096169,8.639803500000001,151.59771730000003,True,,PHC (Primary Health Centre)
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Awambe Health Centre,SRID=4326;POINT (9.0857461 7.5791319),7.5791319,9.0857461,118.55328370000001,True,PHC Awambe,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Azon Primary Health Centre,SRID=4326;POINT (8.8148279 7.7259169),7.7259169000000005,8.814827900000001,115.960022,True,PHC Azom,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Angorough Primary Health Centre,SRID=4326;POINT (8.8956221 7.7473996),7.7473996,8.895622099999999,122.4169312,False,,
BENUE,GUMA,MBADWEM,NORTH CENTRAL,Buadyu Health Centre,SRID=4326;POINT (8.7136941 7.9389007),7.9389007,8.7136941,170.1352539,True,HC Bua-Idyu,Health Clinic
BENUE,GUMA,MBAWA,NORTH CENTRAL,Gbande Leemp Primary Health Centre,SRID=4326;POINT (8.5912559 8.0777008),8.0777008,8.5912559,189.521,False,,
BENUE,GUMA,NYIEV,NORTH CENTRAL,Hirnyam Primary Health Centre,SRID=4326;POINT (8.56312 7.9836733),7.9836732999999995,8.56312,150.121,True,,PHC (Primary Health Centre)
BENUE,GUMA,ABINSI,NORTH CENTRAL,Ijo Primary Health Centre,SRID=4326;POINT (8.744329 7.7179718),7.717971799999999,8.744328999999999,263.1000061,True,,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Ikyor Primary Health Centre,SRID=4326;POINT (8.9188804 7.7157408),7.7157408,8.9188804,155.6642456,True,,PHC (Primary Health Centre)
BENUE,GUMA,NZOROV,NORTH CENTRAL,Iordye Primary Health Centre,SRID=4326;POINT (9.0421268 8.0025678),8.0025678,9.042126800000002,224.967,False,,
BENUE,GUMA,UVIR,NORTH CENTRAL,Iye Health Centre,SRID=4326;POINT (8.7431614 7.8317188),7.831718799999999,8.7431614,201.359,True,,PHC (Primary Health Centre)
BENUE,GUMA,NYIEV,NORTH CENTRAL,Koraga Primary Health Centre,SRID=4326;POINT (8.5136281 8.0125887),8.0125887,8.5136281,147.939,False,,
BENUE,GUMA,MBABAI,NORTH CENTRAL,Kpiough Primary Health Centre,SRID=4326;POINT (8.6895837 8.1265226),8.1265226,8.6895837,135.1084595,False,,
BENUE,GUMA,MBAYER/YANDEV,NORTH CENTRAL,Kulayemen Primary Health Centre,SRID=4326;POINT (8.4959021 7.9595594),7.9595594,8.495902099999999,201.359,True,,Health Clinic
BENUE,GUMA,MBADWEM,NORTH CENTRAL,Leemp Angyom Health Centre,SRID=4326;POINT (8.9389712 8.0113416),8.0113416,8.9389712,169.4580688,False,,
BENUE,GUMA,MBABAI,NORTH CENTRAL,Mbaikyor Primary Health Centre,SRID=4326;POINT (8.6745025 8.0754162),8.0754162,8.6745025,176.75518799999998,False,,
BENUE,GUMA,MBAYER/YANDEV,NORTH CENTRAL,Mbaniange Primary Health Centre,SRID=4326;POINT (8.5186147 7.9160037),7.9160037,8.5186147,201.359,False,,
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Nkst Ishan Comprehensive Health Centre,SRID=4326;POINT (9.1515812 7.6604379),7.6604379,9.151581199999999,181.6289063,True,,PHC (Primary Health Centre)
BENUE,GUMA,NYIEV,NORTH CENTRAL,Nkst Isherev Comprehensive Health Centre,SRID=4326;POINT (8.5590892 8.0064861),8.006486099999998,8.559089199999999,143.72299999999998,True,,PHC (Primary Health Centre)
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Nkst Awambe Health Centre,SRID=4326;POINT (9.0838597 7.5823595),7.5823595,9.0838597,113.6347656,True,,Health Clinic
BENUE,GUMA,UVIR,NORTH CENTRAL,Nphc Waku Primary Health Centre,SRID=4326;POINT (8.8432434 7.8976343),7.897634299999999,8.8432434,140.083,True,,MPHC (Model PHC)
BENUE,GUMA,MBAWA,NORTH CENTRAL,Nyioraka Primary Health Centre,SRID=4326;POINT (8.65112 7.8496559),7.849655900000001,8.65112,128.89700000000002,True,PHC mbagwu,PHC (Primary Health Centre)
BENUE,GUMA,NZOROV,NORTH CENTRAL,Ormegha Health Centre,SRID=4326;POINT (9.0207425 7.9355088),7.9355088,9.0207425,215.88299999999998,False,,
BENUE,GUMA,UVIR,NORTH CENTRAL,Pakena Health Centre,SRID=4326;POINT (8.7797502 7.8848467),7.884846700000001,8.779750199999999,201.359,True,,Health Clinic
BENUE,GUMA,MBAYER/YANDEV,NORTH CENTRAL,Adai Primary Health Centre,SRID=4326;POINT (8.4838868 7.9030453),7.9030453,8.4838868,201.359,False,,
BENUE,GUMA,MBAYER/YANDEV,NORTH CENTRAL,Beeku Primary Health Centre,SRID=4326;POINT (8.5077208 7.9370413),7.9370413,8.507720800000001,201.359,True,,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Gberkon Primary Health Centre,SRID=4326;POINT (8.8243433 7.7834577),7.7834577000000005,8.8243433,110.2974854,False,,
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Ginde Primary Health Centre,SRID=4326;POINT (9.078317 7.6819671),7.6819671000000005,9.078317,237.95959469999997,True,,PHC (Primary Health Centre)
BENUE,GUMA,MBABAI,NORTH CENTRAL,Mbasaar Primary Health Centre,SRID=4326;POINT (8.677823 8.1295339),8.1295339,8.677823,156.293335,True,,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,St. Michael Agasha Health Centre,SRID=4326;POINT (8.8644949 7.7103195),7.710319500000001,8.8644949,195.6599121,True,,Health Clinic
BENUE,GUMA,MBADWEM,NORTH CENTRAL,Torkula Primary Health Centre,SRID=4326;POINT (8.9014511 8.0246585),8.024658500000001,8.9014511,126.052002,True,PHC Torkula,PHC (Primary Health Centre)
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Tsavnum Health Centre,SRID=4326;POINT (9.1702363 7.5855711),7.585571099999999,9.170236300000001,112.925293,True,,Health Clinic
BENUE,GUMA,SAGHEV,NORTH CENTRAL,Tse Utem Primary Health Centre,SRID=4326;POINT (9.1532486 7.6129735),7.6129735,9.1532486,170.66430659999997,True,Tse Utem PHC,PHC (Primary Health Centre)
BENUE,GUMA,MBAWA,NORTH CENTRAL,Tse-Agbe Primary Health Centre,SRID=4326;POINT (8.5755837 8.0082937),8.008293700000001,8.5755837,184.66099999999997,False,,
BENUE,GUMA,UVIR,NORTH CENTRAL,Tse-Akenyi Comprehensive Health Centre,SRID=4326;POINT (8.7910123 7.9770481),7.9770481,8.7910123,263.1000061,False,,
BENUE,GUMA,MBAWA,NORTH CENTRAL,Tugudu Primary Health Centre,SRID=4326;POINT (8.5903777 7.9007281),7.9007281,8.5903777,199.577,False,,
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Tyulen Primary Health Centre,SRID=4326;POINT (8.9536796 7.7189423),7.718942299999999,8.953679600000001,122.7473145,True,PHC Tyulen,PHC (Primary Health Centre)
BENUE,GUMA,KAAMBE,NORTH CENTRAL,Tse Gar Primary Health Centre,SRID=4326;POINT (8.9327712 7.7504412),7.7504412,8.9327712,93.64044189,True,,PHC (Primary Health Centre)
BENUE,GUMA,MBABAI,NORTH CENTRAL,Uger Agaa Health Centre,SRID=4326;POINT (8.6710485 8.151033),8.151033,8.6710485,144.0817871,False,,
BENUE,GUMA,UVIR,NORTH CENTRAL,Ukaa Health Centre,SRID=4326;POINT (8.8309954 7.9358568),7.9358568,8.830995399999999,263.1000061,True,Ukaa PHC,PHC (Primary Health Centre)
